time,T,P0,P,U,Td
2022/10/6 6:00,0.681818182,0.452914798,0.444933921,0.776315789,0.875690608
2022/10/6 7:00,0.681818182,0.452914798,0.444933921,0.776315789,0.875690608
2022/10/6 8:00,0.731060606,0.506726457,0.497797357,0.710526316,0.88121547
2022/10/6 9:00,0.731060606,0.506726457,0.497797357,0.710526316,0.88121547
2022/10/6 10:00,0.731060606,0.506726457,0.497797357,0.710526316,0.88121547
2022/10/6 11:00,0.806818182,0.520179372,0.511013216,0.565789474,0.861878453
2022/10/6 12:00,0.806818182,0.520179372,0.511013216,0.565789474,0.861878453
2022/10/6 13:00,0.806818182,0.520179372,0.511013216,0.565789474,0.861878453
2022/10/6 14:00,0.825757576,0.408071749,0.400881057,0.565789474,0.875690608
2022/10/6 15:00,0.825757576,0.408071749,0.400881057,0.565789474,0.875690608
2022/10/6 16:00,0.825757576,0.408071749,0.400881057,0.565789474,0.875690608
2022/10/6 17:00,0.799242424,0.390134529,0.387665198,0.671052632,0.91160221
2022/10/6 18:00,0.799242424,0.390134529,0.387665198,0.671052632,0.91160221
2022/10/6 19:00,0.799242424,0.390134529,0.387665198,0.671052632,0.91160221
2022/10/6 20:00,0.731060606,0.457399103,0.449339207,0.736842105,0.892265193
2022/10/6 21:00,0.731060606,0.457399103,0.449339207,0.736842105,0.892265193
2022/10/6 22:00,0.731060606,0.457399103,0.449339207,0.736842105,0.892265193
2022/10/6 23:00,0.71969697,0.479820628,0.471365639,0.789473684,0.908839779
2022/10/7 0:00,0.71969697,0.479820628,0.471365639,0.789473684,0.908839779
2022/10/7 1:00,0.71969697,0.479820628,0.471365639,0.789473684,0.908839779
2022/10/7 2:00,0.708333333,0.461883408,0.45814978,0.802631579,0.906077348
2022/10/7 3:00,0.708333333,0.461883408,0.45814978,0.802631579,0.906077348
2022/10/7 4:00,0.708333333,0.461883408,0.45814978,0.802631579,0.906077348
2022/10/7 5:00,0.693181818,0.443946188,0.436123348,0.802631579,0.895027624
2022/10/7 6:00,0.693181818,0.443946188,0.436123348,0.802631579,0.895027624
2022/10/7 7:00,0.693181818,0.443946188,0.436123348,0.802631579,0.895027624
2022/10/7 8:00,0.708333333,0.479820628,0.471365639,0.789473684,0.900552486
2022/10/7 9:00,0.708333333,0.479820628,0.471365639,0.789473684,0.900552486
2022/10/7 10:00,0.708333333,0.479820628,0.471365639,0.789473684,0.900552486
2022/10/7 11:00,0.768939394,0.497757848,0.49339207,0.657894737,0.883977901
2022/10/7 12:00,0.768939394,0.497757848,0.49339207,0.657894737,0.883977901
2022/10/7 13:00,0.768939394,0.497757848,0.49339207,0.657894737,0.883977901
2022/10/7 14:00,0.84469697,0.403587444,0.392070485,0.592105263,0.903314917
2022/10/7 15:00,0.84469697,0.403587444,0.392070485,0.592105263,0.903314917
2022/10/7 16:00,0.84469697,0.403587444,0.392070485,0.592105263,0.903314917
2022/10/7 17:00,0.791666667,0.390134529,0.387665198,0.644736842,0.892265193
2022/10/7 18:00,0.791666667,0.390134529,0.387665198,0.644736842,0.892265193
2022/10/7 19:00,0.791666667,0.390134529,0.387665198,0.644736842,0.892265193
2022/10/7 20:00,0.613636364,0.470852018,0.466960352,0.907894737,0.88121547
2022/10/7 21:00,0.613636364,0.470852018,0.466960352,0.907894737,0.88121547
2022/10/7 22:00,0.613636364,0.470852018,0.466960352,0.907894737,0.88121547
2022/10/7 23:00,0.647727273,0.506726457,0.497797357,0.697368421,0.817679558
2022/10/8 0:00,0.647727273,0.506726457,0.497797357,0.697368421,0.817679558
2022/10/8 1:00,0.647727273,0.506726457,0.497797357,0.697368421,0.817679558
2022/10/8 2:00,0.613636364,0.484304933,0.475770925,0.684210526,0.787292818
2022/10/8 3:00,0.613636364,0.484304933,0.475770925,0.684210526,0.787292818
2022/10/8 4:00,0.613636364,0.484304933,0.475770925,0.684210526,0.787292818
2022/10/8 5:00,0.579545455,0.479820628,0.471365639,0.684210526,0.762430939
2022/10/8 6:00,0.579545455,0.479820628,0.471365639,0.684210526,0.762430939
2022/10/8 7:00,0.579545455,0.479820628,0.471365639,0.684210526,0.762430939
2022/10/8 8:00,0.613636364,0.529147982,0.524229075,0.657894737,0.776243094
2022/10/8 9:00,0.613636364,0.529147982,0.524229075,0.657894737,0.776243094
2022/10/8 10:00,0.613636364,0.529147982,0.524229075,0.657894737,0.776243094
2022/10/8 11:00,0.742424242,0.538116592,0.528634361,0.565789474,0.817679558
2022/10/8 12:00,0.742424242,0.538116592,0.528634361,0.565789474,0.817679558
2022/10/8 13:00,0.742424242,0.538116592,0.528634361,0.565789474,0.817679558
2022/10/8 14:00,0.784090909,0.443946188,0.440528634,0.565789474,0.845303867
2022/10/8 15:00,0.784090909,0.443946188,0.440528634,0.565789474,0.845303867
2022/10/8 16:00,0.784090909,0.443946188,0.440528634,0.565789474,0.845303867
2022/10/8 17:00,0.757575758,0.417040359,0.40969163,0.592105263,0.842541436
2022/10/8 18:00,0.757575758,0.417040359,0.40969163,0.592105263,0.842541436
2022/10/8 19:00,0.757575758,0.417040359,0.40969163,0.592105263,0.842541436
2022/10/8 20:00,0.712121212,0.475336323,0.471365639,0.657894737,0.842541436
2022/10/8 21:00,0.712121212,0.475336323,0.471365639,0.657894737,0.842541436
2022/10/8 22:00,0.712121212,0.475336323,0.471365639,0.657894737,0.842541436
2022/10/8 23:00,0.678030303,0.506726457,0.497797357,0.763157895,0.867403315
2022/10/9 0:00,0.678030303,0.506726457,0.497797357,0.763157895,0.867403315
2022/10/9 1:00,0.678030303,0.506726457,0.497797357,0.763157895,0.867403315
2022/10/9 2:00,0.678030303,0.497757848,0.488986784,0.592105263,0.787292818
2022/10/9 3:00,0.678030303,0.497757848,0.488986784,0.592105263,0.787292818
2022/10/9 4:00,0.678030303,0.497757848,0.488986784,0.592105263,0.787292818
2022/10/9 5:00,0.632575758,0.484304933,0.480176211,0.684210526,0.801104972
2022/10/9 6:00,0.632575758,0.484304933,0.480176211,0.684210526,0.801104972
2022/10/9 7:00,0.632575758,0.484304933,0.480176211,0.684210526,0.801104972
2022/10/9 8:00,0.674242424,0.533632287,0.524229075,0.631578947,0.803867403
2022/10/9 9:00,0.674242424,0.533632287,0.524229075,0.631578947,0.803867403
2022/10/9 10:00,0.674242424,0.533632287,0.524229075,0.631578947,0.803867403
2022/10/9 11:00,0.787878788,0.542600897,0.537444934,0.578947368,0.856353591
2022/10/9 12:00,0.787878788,0.542600897,0.537444934,0.578947368,0.856353591
2022/10/9 13:00,0.787878788,0.542600897,0.537444934,0.578947368,0.856353591
2022/10/9 14:00,0.833333333,0.470852018,0.462555066,0.447368421,0.812154696
2022/10/9 15:00,0.833333333,0.470852018,0.462555066,0.447368421,0.812154696
2022/10/9 16:00,0.833333333,0.470852018,0.462555066,0.447368421,0.812154696
2022/10/9 17:00,0.803030303,0.448430493,0.444933921,0.460526316,0.801104972
2022/10/9 18:00,0.803030303,0.448430493,0.444933921,0.460526316,0.801104972
2022/10/9 19:00,0.803030303,0.448430493,0.444933921,0.460526316,0.801104972
2022/10/9 20:00,0.674242424,0.547085202,0.537444934,0.513157895,0.743093923
2022/10/9 21:00,0.674242424,0.547085202,0.537444934,0.513157895,0.743093923
2022/10/9 22:00,0.674242424,0.547085202,0.537444934,0.513157895,0.743093923
2022/10/9 23:00,0.556818182,0.632286996,0.629955947,0.565789474,0.690607735
2022/10/10 0:00,0.556818182,0.632286996,0.629955947,0.565789474,0.690607735
2022/10/10 1:00,0.556818182,0.632286996,0.629955947,0.565789474,0.690607735
2022/10/10 2:00,0.511363636,0.605381166,0.599118943,0.565789474,0.657458564
2022/10/10 3:00,0.511363636,0.605381166,0.599118943,0.565789474,0.657458564
2022/10/10 4:00,0.511363636,0.605381166,0.599118943,0.565789474,0.657458564
2022/10/10 5:00,0.46969697,0.591928251,0.585903084,0.552631579,0.624309392
2022/10/10 6:00,0.46969697,0.591928251,0.585903084,0.552631579,0.624309392
2022/10/10 7:00,0.46969697,0.591928251,0.585903084,0.552631579,0.624309392
2022/10/10 8:00,0.484848485,0.64573991,0.643171806,0.513157895,0.613259669
2022/10/10 9:00,0.484848485,0.64573991,0.643171806,0.513157895,0.613259669
2022/10/10 10:00,0.484848485,0.64573991,0.643171806,0.513157895,0.613259669
2022/10/10 11:00,0.628787879,0.632286996,0.625550661,0.407894737,0.649171271
2022/10/10 12:00,0.628787879,0.632286996,0.625550661,0.407894737,0.649171271
2022/10/10 13:00,0.628787879,0.632286996,0.625550661,0.407894737,0.649171271
2022/10/10 14:00,0.666666667,0.524663677,0.519823789,0.355263158,0.640883978
2022/10/10 15:00,0.666666667,0.524663677,0.519823789,0.355263158,0.640883978
2022/10/10 16:00,0.666666667,0.524663677,0.519823789,0.355263158,0.640883978
2022/10/10 17:00,0.643939394,0.506726457,0.502202643,0.342105263,0.616022099
2022/10/10 18:00,0.643939394,0.506726457,0.502202643,0.342105263,0.616022099
2022/10/10 19:00,0.643939394,0.506726457,0.502202643,0.342105263,0.616022099
2022/10/10 20:00,0.609848485,0.565022422,0.559471366,0.276315789,0.546961326
2022/10/10 21:00,0.609848485,0.565022422,0.559471366,0.276315789,0.546961326
2022/10/10 22:00,0.609848485,0.565022422,0.559471366,0.276315789,0.546961326
2022/10/10 23:00,0.545454545,0.587443946,0.581497797,0.184210526,0.430939227
2022/10/11 0:00,0.545454545,0.587443946,0.581497797,0.184210526,0.430939227
2022/10/11 1:00,0.545454545,0.587443946,0.581497797,0.184210526,0.430939227
2022/10/11 2:00,0.5,0.556053812,0.550660793,0.171052632,0.389502762
2022/10/11 3:00,0.5,0.556053812,0.550660793,0.171052632,0.389502762
2022/10/11 4:00,0.5,0.556053812,0.550660793,0.171052632,0.389502762
2022/10/11 5:00,0.446969697,0.542600897,0.537444934,0.210526316,0.389502762
2022/10/11 6:00,0.446969697,0.542600897,0.537444934,0.210526316,0.389502762
2022/10/11 7:00,0.446969697,0.542600897,0.537444934,0.210526316,0.389502762
2022/10/11 8:00,0.454545455,0.587443946,0.581497797,0.263157895,0.436464088
2022/10/11 9:00,0.454545455,0.587443946,0.581497797,0.263157895,0.436464088
2022/10/11 10:00,0.454545455,0.587443946,0.581497797,0.263157895,0.436464088
2022/10/11 11:00,0.602272727,0.569506726,0.563876652,0.263157895,0.533149171
2022/10/11 12:00,0.602272727,0.569506726,0.563876652,0.263157895,0.533149171
2022/10/11 13:00,0.602272727,0.569506726,0.563876652,0.263157895,0.533149171
2022/10/11 14:00,0.681818182,0.470852018,0.466960352,0.25,0.574585635
2022/10/11 15:00,0.681818182,0.470852018,0.466960352,0.25,0.574585635
2022/10/11 16:00,0.681818182,0.470852018,0.466960352,0.25,0.574585635
2022/10/11 17:00,0.625,0.457399103,0.453744493,0.276315789,0.55801105
2022/10/11 18:00,0.625,0.457399103,0.453744493,0.276315789,0.55801105
2022/10/11 19:00,0.625,0.457399103,0.453744493,0.276315789,0.55801105
2022/10/11 20:00,0.556818182,0.506726457,0.502202643,0.342105263,0.55801105
2022/10/11 21:00,0.556818182,0.506726457,0.502202643,0.342105263,0.55801105
2022/10/11 22:00,0.556818182,0.506726457,0.502202643,0.342105263,0.55801105
2022/10/11 23:00,0.534090909,0.524663677,0.524229075,0.342105263,0.544198895
2022/10/12 0:00,0.534090909,0.524663677,0.524229075,0.342105263,0.544198895
2022/10/12 1:00,0.534090909,0.524663677,0.524229075,0.342105263,0.544198895
2022/10/12 2:00,0.518939394,0.502242152,0.497797357,0.302631579,0.508287293
2022/10/12 3:00,0.518939394,0.502242152,0.497797357,0.302631579,0.508287293
2022/10/12 4:00,0.518939394,0.502242152,0.497797357,0.302631579,0.508287293
2022/10/12 5:00,0.46969697,0.479820628,0.475770925,0.315789474,0.483425414
2022/10/12 6:00,0.46969697,0.479820628,0.475770925,0.315789474,0.483425414
2022/10/12 7:00,0.46969697,0.479820628,0.475770925,0.315789474,0.483425414
2022/10/12 8:00,0.488636364,0.524663677,0.524229075,0.25,0.447513812
2022/10/12 9:00,0.488636364,0.524663677,0.524229075,0.25,0.447513812
2022/10/12 10:00,0.488636364,0.524663677,0.524229075,0.25,0.447513812
2022/10/12 11:00,0.628787879,0.529147982,0.524229075,0.25,0.538674033
2022/10/12 12:00,0.628787879,0.529147982,0.524229075,0.25,0.538674033
2022/10/12 13:00,0.628787879,0.529147982,0.524229075,0.25,0.538674033
2022/10/12 14:00,0.715909091,0.434977578,0.431718062,0.236842105,0.585635359
2022/10/12 15:00,0.715909091,0.434977578,0.431718062,0.236842105,0.585635359
2022/10/12 16:00,0.715909091,0.434977578,0.431718062,0.236842105,0.585635359
2022/10/12 17:00,0.693181818,0.417040359,0.414096916,0.157894737,0.502762431
2022/10/12 18:00,0.693181818,0.417040359,0.414096916,0.157894737,0.502762431
2022/10/12 19:00,0.693181818,0.417040359,0.414096916,0.157894737,0.502762431
2022/10/12 20:00,0.606060606,0.461883408,0.45814978,0.25,0.524861878
2022/10/12 21:00,0.606060606,0.461883408,0.45814978,0.25,0.524861878
2022/10/12 22:00,0.606060606,0.461883408,0.45814978,0.25,0.524861878
2022/10/12 23:00,0.560606061,0.479820628,0.475770925,0.328947368,0.552486188
2022/10/13 0:00,0.560606061,0.479820628,0.475770925,0.328947368,0.552486188
2022/10/13 1:00,0.560606061,0.479820628,0.475770925,0.328947368,0.552486188
2022/10/13 2:00,0.537878788,0.448430493,0.444933921,0.421052632,0.596685083
2022/10/13 3:00,0.537878788,0.448430493,0.444933921,0.421052632,0.596685083
2022/10/13 4:00,0.537878788,0.448430493,0.444933921,0.421052632,0.596685083
2022/10/13 5:00,0.515151515,0.430493274,0.427312775,0.302631579,0.505524862
2022/10/13 6:00,0.515151515,0.430493274,0.427312775,0.302631579,0.505524862
2022/10/13 7:00,0.515151515,0.430493274,0.427312775,0.302631579,0.505524862
2022/10/13 8:00,0.549242424,0.479820628,0.475770925,0.328947368,0.544198895
2022/10/13 9:00,0.549242424,0.479820628,0.475770925,0.328947368,0.544198895
2022/10/13 10:00,0.549242424,0.479820628,0.475770925,0.328947368,0.544198895
2022/10/13 11:00,0.670454545,0.466367713,0.462555066,0.315789474,0.616022099
2022/10/13 12:00,0.670454545,0.466367713,0.462555066,0.315789474,0.616022099
2022/10/13 13:00,0.670454545,0.466367713,0.462555066,0.315789474,0.616022099
2022/10/13 14:00,0.791666667,0.3632287,0.356828194,0.289473684,0.67679558
2022/10/13 15:00,0.791666667,0.3632287,0.356828194,0.289473684,0.67679558
2022/10/13 16:00,0.791666667,0.3632287,0.356828194,0.289473684,0.67679558
2022/10/13 17:00,0.742424242,0.349775785,0.343612335,0.328947368,0.674033149
2022/10/13 18:00,0.742424242,0.349775785,0.343612335,0.328947368,0.674033149
2022/10/13 19:00,0.742424242,0.349775785,0.343612335,0.328947368,0.674033149
2022/10/13 20:00,0.670454545,0.385650224,0.378854626,0.5,0.732044199
2022/10/13 21:00,0.670454545,0.385650224,0.378854626,0.5,0.732044199
2022/10/13 22:00,0.670454545,0.385650224,0.378854626,0.5,0.732044199
2022/10/13 23:00,0.628787879,0.408071749,0.405286344,0.710526316,0.809392265
2022/10/14 0:00,0.628787879,0.408071749,0.405286344,0.710526316,0.809392265
2022/10/14 1:00,0.628787879,0.408071749,0.405286344,0.710526316,0.809392265
2022/10/14 2:00,0.587121212,0.390134529,0.383259912,0.789473684,0.814917127
2022/10/14 3:00,0.587121212,0.390134529,0.383259912,0.789473684,0.814917127
2022/10/14 4:00,0.587121212,0.390134529,0.383259912,0.789473684,0.814917127
2022/10/14 5:00,0.545454545,0.385650224,0.378854626,0.828947368,0.801104972
2022/10/14 6:00,0.545454545,0.385650224,0.378854626,0.828947368,0.801104972
2022/10/14 7:00,0.545454545,0.385650224,0.378854626,0.828947368,0.801104972
2022/10/14 8:00,0.598484848,0.421524664,0.418502203,0.447368421,0.654696133
2022/10/14 9:00,0.598484848,0.421524664,0.418502203,0.447368421,0.654696133
2022/10/14 10:00,0.598484848,0.421524664,0.418502203,0.447368421,0.654696133
2022/10/14 11:00,0.598484848,0.421524664,0.418502203,0.447368421,0.654696133
2022/10/14 12:00,0.598484848,0.421524664,0.418502203,0.447368421,0.654696133
2022/10/14 13:00,0.598484848,0.421524664,0.418502203,0.447368421,0.654696133
2022/10/14 14:00,0.795454545,0.30941704,0.308370044,0.315789474,0.698895028
2022/10/14 15:00,0.795454545,0.30941704,0.308370044,0.315789474,0.698895028
2022/10/14 16:00,0.795454545,0.30941704,0.308370044,0.315789474,0.698895028
2022/10/14 17:00,0.757575758,0.291479821,0.286343612,0.368421053,0.709944751
2022/10/14 18:00,0.757575758,0.291479821,0.286343612,0.368421053,0.709944751
2022/10/14 19:00,0.757575758,0.291479821,0.286343612,0.368421053,0.709944751
2022/10/14 20:00,0.647727273,0.349775785,0.343612335,0.644736842,0.79281768
2022/10/14 21:00,0.647727273,0.349775785,0.343612335,0.644736842,0.79281768
2022/10/14 22:00,0.647727273,0.349775785,0.343612335,0.644736842,0.79281768
2022/10/14 23:00,0.625,0.376681614,0.370044053,0.697368421,0.801104972
2022/10/15 0:00,0.625,0.376681614,0.370044053,0.697368421,0.801104972
2022/10/15 1:00,0.625,0.376681614,0.370044053,0.697368421,0.801104972
2022/10/15 2:00,0.568181818,0.33632287,0.330396476,0.802631579,0.806629834
2022/10/15 3:00,0.568181818,0.33632287,0.330396476,0.802631579,0.806629834
2022/10/15 4:00,0.568181818,0.33632287,0.330396476,0.802631579,0.806629834
2022/10/15 5:00,0.560606061,0.349775785,0.343612335,0.5,0.657458564
2022/10/15 6:00,0.560606061,0.349775785,0.343612335,0.5,0.657458564
2022/10/15 7:00,0.560606061,0.349775785,0.343612335,0.5,0.657458564
2022/10/15 8:00,0.606060606,0.399103139,0.392070485,0.394736842,0.627071823
2022/10/15 9:00,0.606060606,0.399103139,0.392070485,0.394736842,0.627071823
2022/10/15 10:00,0.606060606,0.399103139,0.392070485,0.394736842,0.627071823
2022/10/15 11:00,0.71969697,0.399103139,0.392070485,0.302631579,0.638121547
2022/10/15 12:00,0.71969697,0.399103139,0.392070485,0.302631579,0.638121547
2022/10/15 13:00,0.71969697,0.399103139,0.392070485,0.302631579,0.638121547
2022/10/15 14:00,0.806818182,0.295964126,0.290748899,0.302631579,0.696132597
2022/10/15 15:00,0.806818182,0.295964126,0.290748899,0.302631579,0.696132597
2022/10/15 16:00,0.806818182,0.295964126,0.290748899,0.302631579,0.696132597
2022/10/15 17:00,0.772727273,0.282511211,0.281938326,0.289473684,0.662983425
2022/10/15 18:00,0.772727273,0.282511211,0.281938326,0.289473684,0.662983425
2022/10/15 19:00,0.772727273,0.282511211,0.281938326,0.289473684,0.662983425
2022/10/15 20:00,0.704545455,0.313901345,0.31277533,0.328947368,0.649171271
2022/10/15 21:00,0.704545455,0.313901345,0.31277533,0.328947368,0.649171271
2022/10/15 22:00,0.704545455,0.313901345,0.31277533,0.328947368,0.649171271
2022/10/15 23:00,0.689393939,0.322869955,0.317180617,0.355263158,0.657458564
2022/10/16 0:00,0.689393939,0.322869955,0.317180617,0.355263158,0.657458564
2022/10/16 1:00,0.689393939,0.322869955,0.317180617,0.355263158,0.657458564
2022/10/16 2:00,0.678030303,0.295964126,0.286343612,0.355263158,0.649171271
2022/10/16 3:00,0.678030303,0.295964126,0.286343612,0.355263158,0.649171271
2022/10/16 4:00,0.678030303,0.295964126,0.286343612,0.355263158,0.649171271
2022/10/16 5:00,0.613636364,0.278026906,0.273127753,0.381578947,0.624309392
2022/10/16 6:00,0.613636364,0.278026906,0.273127753,0.381578947,0.624309392
2022/10/16 7:00,0.613636364,0.278026906,0.273127753,0.381578947,0.624309392
2022/10/16 8:00,0.606060606,0.34529148,0.339207048,0.381578947,0.61878453
2022/10/16 9:00,0.606060606,0.34529148,0.339207048,0.381578947,0.61878453
2022/10/16 10:00,0.606060606,0.34529148,0.339207048,0.381578947,0.61878453
2022/10/16 11:00,0.731060606,0.331838565,0.325991189,0.302631579,0.64640884
2022/10/16 12:00,0.731060606,0.331838565,0.325991189,0.302631579,0.64640884
2022/10/16 13:00,0.731060606,0.331838565,0.325991189,0.302631579,0.64640884
2022/10/16 14:00,0.806818182,0.246636771,0.242290749,0.328947368,0.715469613
2022/10/16 15:00,0.806818182,0.246636771,0.242290749,0.328947368,0.715469613
2022/10/16 16:00,0.806818182,0.246636771,0.242290749,0.328947368,0.715469613
2022/10/16 17:00,0.787878788,0.219730942,0.215859031,0.381578947,0.740331492
2022/10/16 18:00,0.787878788,0.219730942,0.215859031,0.381578947,0.740331492
2022/10/16 19:00,0.787878788,0.219730942,0.215859031,0.381578947,0.740331492
2022/10/16 20:00,0.795454545,0.269058296,0.268722467,0.328947368,0.70718232
2022/10/16 21:00,0.795454545,0.269058296,0.268722467,0.328947368,0.70718232
2022/10/16 22:00,0.795454545,0.269058296,0.268722467,0.328947368,0.70718232
2022/10/16 23:00,0.742424242,0.30044843,0.295154185,0.381578947,0.709944751
2022/10/17 0:00,0.742424242,0.30044843,0.295154185,0.381578947,0.709944751
2022/10/17 1:00,0.742424242,0.30044843,0.295154185,0.381578947,0.709944751
2022/10/17 2:00,0.704545455,0.269058296,0.264317181,0.328947368,0.649171271
2022/10/17 3:00,0.704545455,0.269058296,0.264317181,0.328947368,0.649171271
2022/10/17 4:00,0.704545455,0.269058296,0.264317181,0.328947368,0.649171271
2022/10/17 5:00,0.674242424,0.264573991,0.259911894,0.25,0.569060773
2022/10/17 6:00,0.674242424,0.264573991,0.259911894,0.25,0.569060773
2022/10/17 7:00,0.674242424,0.264573991,0.259911894,0.25,0.569060773
2022/10/17 8:00,0.65530303,0.313901345,0.308370044,0.263157895,0.566298343
2022/10/17 9:00,0.65530303,0.313901345,0.308370044,0.263157895,0.566298343
2022/10/17 10:00,0.65530303,0.313901345,0.308370044,0.263157895,0.566298343
2022/10/17 11:00,0.693181818,0.313901345,0.31277533,0.328947368,0.640883978
2022/10/17 12:00,0.693181818,0.313901345,0.31277533,0.328947368,0.640883978
2022/10/17 13:00,0.693181818,0.313901345,0.31277533,0.328947368,0.640883978
2022/10/17 14:00,0.712121212,0.242152466,0.233480176,0.381578947,0.687845304
2022/10/17 15:00,0.712121212,0.242152466,0.233480176,0.381578947,0.687845304
2022/10/17 16:00,0.712121212,0.242152466,0.233480176,0.381578947,0.687845304
2022/10/17 17:00,0.704545455,0.242152466,0.237885463,0.407894737,0.701657459
2022/10/17 18:00,0.704545455,0.242152466,0.237885463,0.407894737,0.701657459
2022/10/17 19:00,0.704545455,0.242152466,0.237885463,0.407894737,0.701657459
2022/10/17 20:00,0.662878788,0.282511211,0.27753304,0.407894737,0.674033149
2022/10/17 21:00,0.662878788,0.282511211,0.27753304,0.407894737,0.674033149
2022/10/17 22:00,0.662878788,0.282511211,0.27753304,0.407894737,0.674033149
2022/10/17 23:00,0.696969697,0.32735426,0.325991189,0.210526316,0.552486188
2022/10/18 0:00,0.696969697,0.32735426,0.325991189,0.210526316,0.552486188
2022/10/18 1:00,0.696969697,0.32735426,0.325991189,0.210526316,0.552486188
2022/10/18 2:00,0.640151515,0.30941704,0.303964758,0.236842105,0.535911602
2022/10/18 3:00,0.640151515,0.30941704,0.303964758,0.236842105,0.535911602
2022/10/18 4:00,0.640151515,0.30941704,0.303964758,0.236842105,0.535911602
2022/10/18 5:00,0.560606061,0.331838565,0.325991189,0.355263158,0.571823204
2022/10/18 6:00,0.560606061,0.331838565,0.325991189,0.355263158,0.571823204
2022/10/18 7:00,0.560606061,0.331838565,0.325991189,0.355263158,0.571823204
2022/10/18 8:00,0.518939394,0.408071749,0.405286344,0.434210526,0.591160221
2022/10/18 9:00,0.518939394,0.408071749,0.405286344,0.434210526,0.591160221
2022/10/18 10:00,0.518939394,0.408071749,0.405286344,0.434210526,0.591160221
2022/10/18 11:00,0.458333333,0.470852018,0.471365639,0.552631579,0.616022099
2022/10/18 12:00,0.458333333,0.470852018,0.471365639,0.552631579,0.616022099
2022/10/18 13:00,0.458333333,0.470852018,0.471365639,0.552631579,0.616022099
2022/10/18 14:00,0.420454545,0.412556054,0.40969163,0.684210526,0.651933702
2022/10/18 15:00,0.420454545,0.412556054,0.40969163,0.684210526,0.651933702
2022/10/18 16:00,0.420454545,0.412556054,0.40969163,0.684210526,0.651933702
2022/10/18 17:00,0.325757576,0.426008969,0.427312775,0.934210526,0.682320442
2022/10/18 18:00,0.325757576,0.426008969,0.427312775,0.934210526,0.682320442
2022/10/18 19:00,0.325757576,0.426008969,0.427312775,0.934210526,0.682320442
2022/10/18 20:00,0.325757576,0.488789238,0.488986784,0.894736842,0.668508287
2022/10/18 21:00,0.325757576,0.488789238,0.488986784,0.894736842,0.668508287
2022/10/18 22:00,0.325757576,0.488789238,0.488986784,0.894736842,0.668508287
2022/10/18 23:00,0.295454545,0.497757848,0.497797357,0.789473684,0.607734807
2022/10/19 0:00,0.295454545,0.497757848,0.497797357,0.789473684,0.607734807
2022/10/19 1:00,0.295454545,0.497757848,0.497797357,0.789473684,0.607734807
2022/10/19 2:00,0.428030303,0.452914798,0.453744493,0.460526316,0.544198895
2022/10/19 3:00,0.428030303,0.452914798,0.453744493,0.460526316,0.544198895
2022/10/19 4:00,0.428030303,0.452914798,0.453744493,0.460526316,0.544198895
2022/10/19 5:00,0.446969697,0.443946188,0.444933921,0.381578947,0.511049724
2022/10/19 6:00,0.446969697,0.443946188,0.444933921,0.381578947,0.511049724
2022/10/19 7:00,0.446969697,0.443946188,0.444933921,0.381578947,0.511049724
2022/10/19 8:00,0.473484848,0.497757848,0.497797357,0.342105263,0.502762431
2022/10/19 9:00,0.473484848,0.497757848,0.497797357,0.342105263,0.502762431
2022/10/19 10:00,0.473484848,0.497757848,0.497797357,0.342105263,0.502762431
2022/10/19 11:00,0.541666667,0.524663677,0.524229075,0.302631579,0.522099448
2022/10/19 12:00,0.541666667,0.524663677,0.524229075,0.302631579,0.522099448
2022/10/19 13:00,0.541666667,0.524663677,0.524229075,0.302631579,0.522099448
2022/10/19 14:00,0.606060606,0.479820628,0.475770925,0.302631579,0.563535912
2022/10/19 15:00,0.606060606,0.479820628,0.475770925,0.302631579,0.563535912
2022/10/19 16:00,0.606060606,0.479820628,0.475770925,0.302631579,0.563535912
2022/10/19 17:00,0.579545455,0.466367713,0.462555066,0.342105263,0.574585635
2022/10/19 18:00,0.579545455,0.466367713,0.462555066,0.342105263,0.574585635
2022/10/19 19:00,0.579545455,0.466367713,0.462555066,0.342105263,0.574585635
2022/10/19 20:00,0.537878788,0.524663677,0.519823789,0.342105263,0.546961326
2022/10/19 21:00,0.537878788,0.524663677,0.519823789,0.342105263,0.546961326
2022/10/19 22:00,0.537878788,0.524663677,0.519823789,0.342105263,0.546961326
2022/10/19 23:00,0.526515152,0.542600897,0.537444934,0.394736842,0.571823204
2022/10/20 0:00,0.526515152,0.542600897,0.537444934,0.394736842,0.571823204
2022/10/20 1:00,0.526515152,0.542600897,0.537444934,0.394736842,0.571823204
2022/10/20 2:00,0.534090909,0.524663677,0.524229075,0.552631579,0.668508287
2022/10/20 3:00,0.534090909,0.524663677,0.524229075,0.552631579,0.668508287
2022/10/20 4:00,0.534090909,0.524663677,0.524229075,0.552631579,0.668508287
2022/10/20 5:00,0.507575758,0.538116592,0.537444934,0.526315789,0.635359116
2022/10/20 6:00,0.507575758,0.538116592,0.537444934,0.526315789,0.635359116
2022/10/20 7:00,0.507575758,0.538116592,0.537444934,0.526315789,0.635359116
2022/10/20 8:00,0.549242424,0.573991031,0.568281938,0.486842105,0.643646409
2022/10/20 9:00,0.549242424,0.573991031,0.568281938,0.486842105,0.643646409
2022/10/20 10:00,0.549242424,0.573991031,0.568281938,0.486842105,0.643646409
2022/10/20 11:00,0.662878788,0.591928251,0.585903084,0.434210526,0.687845304
